ID_Point;Latitude;Longitude;Type_emplacement;Accessibilite;RefStation;Nb_places;RefOp;RefConnecteur;RefFabricant
FR*W75*EVP*0184*0005;48.88608;2.359072;chaussée;7/7-24/24;FR*W75*PVP*0184;1;OP02;CON03;F2
FR*W75*EVP*0185*0001;48.8967147;2.3591686;trottoir;7/7-24/24;FR*W75*PVP*0185;1;OP02;CON04;F2
FR*W75*EVP*0186*0004;48.8822728;2.3395493;mixte;7/7-24/24;FR*W75*PVP*0186;1;OP02;CON03;F2
FR*W75*EVP*0193*0002;48.8768667;2.3811899;trottoir;7/7-24/24;FR*W75*PVP*0193;1;OP02;CON03;F2
FR*W75*EVP*0194*0004;48.8727407;2.3782985;trottoir;7/7-24/24;FR*W75*PVP*0194;1;OP02;CON03;F2
FR*W75*EVP*0197*0002;48.8765968;2.3790176;trottoir;7/7-24/24;FR*W75*PVP*0197;1;OP02;CON03;F2
FR*W75*EVP*0197*0004;48.8765968;2.3790176;trottoir;7/7-24/24;FR*W75*PVP*0197;1;OP02;CON03;F2
FR*W75*EVP*0198*0002;48.882362;2.386574;trottoir;7/7-24/24;FR*W75*PVP*0198;1;OP02;CON03;F2
FR*W75*EVP*0198*0004;48.882362;2.386574;trottoir;7/7-24/24;FR*W75*PVP*0198;1;OP02;CON03;F2
FR*W75*EVP*0199*0003;48.8821756;2.3708912;trottoir;7/7-24/24;FR*W75*PVP*0199;1;OP02;CON03;F2
FR*W75*EVP*0200*0003;48.8738701;2.3864659;trottoir;7/7-24/24;FR*W75*PVP*0200;1;OP02;CON03;F2
FR*W75*EVP*0207*0002;48.8650994;2.3963304;trottoir;7/7-24/24;FR*W75*PVP*0207;1;OP02;CON03;F2
FR*W75*EVP*0208*0001;48.8676044;2.4021436;chaussée;7/7-24/24;FR*W75*PVP*0208;1;OP02;CON03;F2
FR*W75*EVP*0209*0005;48.8518536;2.3982137;trottoir;7/7-24/24;FR*W75*PVP*0209;1;OP02;CON03;F2
FR*W75*EVP*0212*0005;48.830601;2.295769;trottoir;7/7-24/24;FR*W75*PVP*0212;1;OP02;CON03;F2
FR*W75*EVP*0215*0003;48.850167;2.354457;trottoir;7/7-24/24;FR*W75*PVP*0215;1;OP02;CON03;F2
FR*W75*EVP*0217*0004;48.835481;2.302408;trottoir;7/7-24/24;FR*W75*PVP*0217;1;OP02;CON03;F2
FR*W75*EVP*0218*0002;48.864827;2.275431;trottoir;7/7-24/24;FR*W75*PVP*0218;1;OP02;CON03;F2
FR*W75*EVP*0218*0004;48.864827;2.275431;trottoir;7/7-24/24;FR*W75*PVP*0218;1;OP02;CON03;F2
FR*W75*EVP*0223*0005;48.843354;2.321462;chaussée;7/7-24/24;FR*W75*PVP*0223;1;OP02;CON03;F2
FR*W75*EVP*0225*0006;48.8867348;2.2955406;mixte;7/7-24/24;FR*W75*PVP*0225;1;OP02;CON03;F2
FR*V75*EBELI*10*1*3;48.86424;2.397724;trottoir;7/7-24/24;FR*V75*EBELI*10;1;OP01;CON01;F1
FR*V75*EBELI*27*1*3;48.860092;2.340572;trottoir;7/7-24/24;FR*V75*EBELI*27;1;OP01;CON01;F1
FR*V75*EBELI*29*1*1;48.854058;2.34556;trottoir;7/7-24/24;FR*V75*EBELI*29;1;OP01;CON01;F1
FR*V75*EBELI*3*1*1;48.876162;2.286403;trottoir;7/7-24/24;FR*V75*EBELI*3;1;OP01;CON01;F1
FR*V75*EBELI*38*1*3;48.847932;2.309952;trottoir;7/7-24/24;FR*V75*EBELI*38;1;OP01;CON01;F1
FR*V75*EBELI*50*1*2;48.830862;2.325895;trottoir;7/7-24/24;FR*V75*EBELI*50;1;OP01;CON02;F1
FR*V75*EBELI*53*1*3;48.83571;2.286912;trottoir;7/7-24/24;FR*V75*EBELI*53;1;OP01;CON01;F1
FR*V75*EBELI*56*1*1;48.828508;2.30038;trottoir;7/7-24/24;FR*V75*EBELI*56;1;OP01;CON01;F1
FR*V75*EBELI*60*1*2;48.874135;2.405196;trottoir;7/7-24/24;FR*V75*EBELI*60;1;OP01;CON02;F1
FR*V75*EBELI*75*1*1;48.846215;2.279884;trottoir;7/7-24/24;FR*V75*EBELI*75;1;OP01;CON01;F1
FR*V75*EBELI*80*1*1;48.897669;2.352758;trottoir;7/7-24/24;FR*V75*EBELI*80;1;OP01;CON01;F1
FR*V75*EBELI*83*1*1;48.880421;2.398476;trottoir;7/7-24/24;FR*V75*EBELI*83;1;OP01;CON01;F1
FR*V75*EBELI*89*1*2;48.888419;2.388149;trottoir;7/7-24/24;FR*V75*EBELI*89;1;OP01;CON02;F1
FR*V75*EBELI*91*1*1;48.857092;2.403802;trottoir;7/7-24/24;FR*V75*EBELI*91;1;OP01;CON01;F1
FR*V75*EBELI*91*1*3;48.857092;2.403802;trottoir;7/7-24/24;FR*V75*EBELI*91;1;OP01;CON01;F1
FR*V75*EVP*0088*0261;48.8932467;2.3407056;trottoir;7/7-24/24;FR*V75*PVP*0088;1;OP01;CON02;F1
FR*W75*EVP*0008*0001;48.8704209;2.3454538;chaussée;7/7-24/24;FR*W75*PVP*0008;1;OP02;CON03;F2
FR*W75*EVP*0010*0004;48.86781;2.34525;trottoir;7/7-24/24;FR*W75*PVP*0010;1;OP02;CON03;F2
FR*W75*EVP*0014*0005;48.8589682;2.3673798;trottoir;7/7-24/24;FR*W75*PVP*0014;1;OP02;CON04;F2
FR*W75*EVP*0019*0004;48.8512525;2.3564553;trottoir;7/7-24/24;FR*W75*PVP*0019;1;OP02;CON03;F2
FR*W75*EVP*0020*0003;48.8541989;2.345341;trottoir;7/7-24/24;FR*W75*PVP*0020;1;OP02;CON03;F2
FR*W75*EVP*0021*0001;48.853574;2.363958;trottoir;7/7-24/24;FR*W75*PVP*0021;1;OP02;CON03;F2
FR*W75*EVP*0023*0005;48.8469;2.343399;trottoir;7/7-24/24;FR*W75*PVP*0023;1;OP02;CON03;F2
FR*W75*EVP*0024*0001;48.8499024;2.3444286;trottoir;7/7-24/24;FR*W75*PVP*0024;1;OP02;CON03;F2
FR*W75*EVP*0028*0003;48.8397733;2.3476575;trottoir;7/7-24/24;FR*W75*PVP*0028;1;OP02;CON03;F2
FR*W75*EVP*0031*0002;48.8430076;2.3280363;trottoir;7/7-24/24;FR*W75*PVP*0031;1;OP02;CON03;F2
FR*W75*EVP*0037*0004;48.85273;2.335816;trottoir;7/7-24/24;FR*W75*PVP*0037;1;OP02;CON03;F2
FR*W75*EVP*0043*0001;48.8508194;2.3237968;trottoir;7/7-24/24;FR*W75*PVP*0043;1;OP02;CON03;F2
FR*W75*EVP*0044*0003;48.8593659;2.3195393;trottoir;7/7-24/24;FR*W75*PVP*0044;1;OP02;CON03;F2
FR*W75*EVP*0047*0002;48.87593;2.314194;trottoir;7/7-24/24;FR*W75*PVP*0047;1;OP02;CON03;F2
FR*W75*EVP*0048*0005;48.8657733;2.3084191;chaussée;7/7-24/24;FR*W75*PVP*0048;1;OP02;CON03;F2
FR*W75*EVP*0052*0001;48.870601;2.3226488;trottoir;7/7-24/24;FR*W75*PVP*0052;1;OP02;CON03;F2
FR*W75*EVP*0055*0003;48.8778333;2.310832;trottoir;7/7-24/24;FR*W75*PVP*0055;1;OP02;CON03;F2
FR*W75*EVP*0068*0003;48.8777212;2.3409177;chaussée;7/7-24/24;FR*W75*PVP*0068;1;OP02;CON03;F2
FR*W75*EVP*0068*0005;48.8777212;2.3409177;chaussée;7/7-24/24;FR*W75*PVP*0068;1;OP02;CON03;F2
FR*W75*EVP*0075*0003;48.8801236;2.3509617;chaussée;7/7-24/24;FR*W75*PVP*0075;1;OP02;CON03;F2
FR*W75*EVP*0084*0001;48.8553267;2.3783382;trottoir;7/7-24/24;FR*W75*PVP*0084;1;OP02;CON04;F2
FR*W75*EVP*0088*0005;48.8525733;2.3830368;trottoir;7/7-24/24;FR*W75*PVP*0088;1;OP02;CON04;F2
FR*W75*EVP*0093*0001;48.84154;2.389211;trottoir;7/7-24/24;FR*W75*PVP*0093;1;OP02;CON03;F2
FR*W75*EVP*0093*0005;48.84154;2.389211;trottoir;7/7-24/24;FR*W75*PVP*0093;1;OP02;CON03;F2
FR*W75*EVP*0102*0001;48.8295778;2.3537665;chaussée;7/7-24/24;FR*W75*PVP*0102;1;OP02;CON03;F2
FR*W75*EVP*0104*0004;48.8345242;2.353056;chaussée;7/7-24/24;FR*W75*PVP*0104;1;OP02;CON03;F2
FR*W75*EVP*0105*0004;48.8262319;2.3424498;trottoir;7/7-24/24;FR*W75*PVP*0105;1;OP02;CON03;F2
FR*W75*EVP*0107*0003;48.8204223;2.3512076;mixte;7/7-24/24;FR*W75*PVP*0107;1;OP02;CON03;F2
FR*W75*EVP*0108*0003;48.8260824;2.3580488;trottoir;7/7-24/24;FR*W75*PVP*0108;1;OP02;CON03;F2
FR*W75*EVP*0110*0005;48.8279725;2.3721949;trottoir;7/7-24/24;FR*W75*PVP*0110;1;OP02;CON04;F2
FR*W75*EVP*0111*0003;48.8328237;2.3624101;trottoir;7/7-24/24;FR*W75*PVP*0111;1;OP02;CON03;F2
FR*W75*EVP*0111*0005;48.8328237;2.3624101;trottoir;7/7-24/24;FR*W75*PVP*0111;1;OP02;CON04;F2
FR*W75*EVP*0112*0002;48.8365583;2.3592348;trottoir;7/7-24/24;FR*W75*PVP*0112;1;OP02;CON03;F2
FR*W75*EVP*0113*0003;48.8362302;2.3724643;trottoir;7/7-24/24;FR*W75*PVP*0113;1;OP02;CON03;F2
FR*W75*EVP*0117*0001;48.83273;2.32608;trottoir;7/7-24/24;FR*W75*PVP*0117;1;OP02;CON03;F2
FR*W75*EVP*0126*0001;48.8367951;2.3186569;trottoir;7/7-24/24;FR*W75*PVP*0126;1;OP02;CON03;F2
FR*W75*EVP*0130*0003;48.8483434;2.3010296;mixte;7/7-24/24;FR*W75*PVP*0130;1;OP02;CON03;F2
FR*W75*EVP*0130*0006;48.8483434;2.3010296;mixte;7/7-24/24;FR*W75*PVP*0130;1;OP02;CON03;F2
FR*W75*EVP*0131*0005;48.8287264;2.2989061;trottoir;7/7-24/24;FR*W75*PVP*0131;1;OP02;CON03;F2
FR*W75*EVP*0142*0004;48.8447061;2.3198109;trottoir;7/7-24/24;FR*W75*PVP*0142;1;OP02;CON03;F2
FR*W75*EVP*0143*0003;48.8426446;2.3132661;trottoir;7/7-24/24;FR*W75*PVP*0143;1;OP02;CON03;F2
FR*W75*EVP*0151*0006;48.8602593;2.2740467;trottoir;7/7-24/24;FR*W75*PVP*0151;1;OP02;CON04;F2
FR*W75*EVP*0153*0002;48.8538134;2.2768772;trottoir;7/7-24/24;FR*W75*PVP*0153;1;OP02;CON03;F2
FR*W75*EVP*0155*0004;48.8585701;2.2851211;mixte;7/7-24/24;FR*W75*PVP*0155;1;OP02;CON03;F2
FR*W75*EVP*0159*0001;48.8478106;2.2636439;trottoir;7/7-24/24;FR*W75*PVP*0159;1;OP02;CON03;F2
FR*W75*EVP*0160*0003;48.8955462;2.3282817;trottoir;7/7-24/24;FR*W75*PVP*0160;1;OP02;CON03;F2
FR*W75*EVP*0163*0002;48.88879;2.32219;chaussée;7/7-24/24;FR*W75*PVP*0163;1;OP02;CON03;F2
FR*W75*EVP*0168*0002;48.88003;2.29950738;trottoir;7/7-24/24;FR*W75*PVP*0168;1;OP02;CON03;F2
FR*W75*EVP*0169*0002;48.881032;2.2956282;trottoir;7/7-24/24;FR*W75*PVP*0169;1;OP02;CON03;F2
FR*W75*EVP*0171*0001;48.8824249;2.2922036;chaussée;7/7-24/24;FR*W75*PVP*0171;1;OP02;CON04;F2
FR*W75*EVP*0173*0002;48.89351;2.314814;trottoir;7/7-24/24;FR*W75*PVP*0173;1;OP02;CON03;F2
FR*W75*EVP*0183*0004;48.8850068;2.3475914;chaussée;7/7-24/24;FR*W75*PVP*0183;1;OP02;CON03;F2
FR*W75*EVP*0191*0004;48.886098;2.3936;trottoir;7/7-24/24;FR*W75*PVP*0191;1;OP02;CON03;F2
FR*W75*EVP*0193*0004;48.8768667;2.3811899;trottoir;7/7-24/24;FR*W75*PVP*0193;1;OP02;CON03;F2
FR*W75*EVP*0193*0006;48.8768667;2.3811899;trottoir;7/7-24/24;FR*W75*PVP*0193;1;OP02;CON03;F2
FR*W75*EVP*0197*0001;48.8765968;2.3790176;trottoir;7/7-24/24;FR*W75*PVP*0197;1;OP02;CON03;F2
FR*W75*EVP*0205*0003;48.85844;2.402911;trottoir;7/7-24/24;FR*W75*PVP*0205;1;OP02;CON03;F2
FR*W75*EVP*0208*0004;48.8676044;2.4021436;chaussée;7/7-24/24;FR*W75*PVP*0208;1;OP02;CON03;F2
FR*W75*EVP*0214*0002;48.869755;2.303711;trottoir;7/7-24/24;FR*W75*PVP*0214;1;OP02;CON03;F2
FR*W75*EVP*0216*0003;48.843474;2.259294;trottoir;7/7-24/24;FR*W75*PVP*0216;1;OP02;CON03;F2
FR*W75*EVP*0224*0004;48.8611286;2.3069867;chaussée;7/7-24/24;FR*W75*PVP*0224;1;OP02;CON03;F2
FR*V75*EBELI*11*1*2;48.861016;2.28308;trottoir;7/7-24/24;FR*V75*EBELI*11;1;OP01;CON02;F1
FR*V75*EBELI*11*1*3;48.861016;2.28308;trottoir;7/7-24/24;FR*V75*EBELI*11;1;OP01;CON01;F1
FR*V75*EBELI*12*1*2;48.824432;2.337009;trottoir;7/7-24/24;FR*V75*EBELI*12;1;OP01;CON02;F1
FR*V75*EBELI*13*1*2;48.88264;2.335728;trottoir;7/7-24/24;FR*V75*EBELI*13;1;OP01;CON02;F1
FR*V75*EBELI*17*1*1;48.845299;2.411118;trottoir;7/7-24/24;FR*V75*EBELI*17;1;OP01;CON01;F1
FR*V75*EBELI*35*1*1;48.84991;2.307126;trottoir;7/7-24/24;FR*V75*EBELI*35;1;OP01;CON01;F1
FR*V75*EBELI*35*1*3;48.84991;2.307126;trottoir;7/7-24/24;FR*V75*EBELI*35;1;OP01;CON01;F1
FR*V75*EBELI*52*1*1;48.862024;2.31176;trottoir;7/7-24/24;FR*V75*EBELI*52;1;OP01;CON01;F1
FR*V75*EBELI*52*1*2;48.862024;2.31176;trottoir;7/7-24/24;FR*V75*EBELI*52;1;OP01;CON02;F1
FR*V75*EBELI*63*1*1;48.870628;2.33321;trottoir;7/7-24/24;FR*V75*EBELI*63;1;OP01;CON01;F1
FR*V75*EBELI*8*1*2;48.884824;2.369992;trottoir;7/7-24/24;FR*V75*EBELI*8;1;OP01;CON02;F1
FR*V75*EBELI*87*1*1;48.865097;2.36554;trottoir;7/7-24/24;FR*V75*EBELI*87;1;OP01;CON01;F1
FR*V75*EBELI*9*1*2;48.878965;2.293606;trottoir;7/7-24/24;FR*V75*EBELI*9;1;OP01;CON02;F1
FR*V75*EBELI*93*1*2;48.8591854;2.273944;trottoir;7/7-24/24;FR*V75*EBELI*93;1;OP01;CON02;F1
FR*V75*EBELI*93*1*3;48.8591854;2.273944;trottoir;7/7-24/24;FR*V75*EBELI*93;1;OP01;CON01;F1
FR*V75*EVP*0088*0260;48.8932467;2.3407056;trottoir;7/7-24/24;FR*V75*PVP*0088;1;OP01;CON01;F1
FR*W75*EVP*0001*0004;48.8648594;2.3329713;trottoir;7/7-24/24;FR*W75*PVP*0001;1;OP02;CON03;F2
FR*W75*EVP*0002*0006;48.85971;2.34024;trottoir;7/7-24/24;FR*W75*PVP*0002;1;OP02;CON03;F2
FR*W75*EVP*0006*0004;48.86502;2.344388;trottoir;7/7-24/24;FR*W75*PVP*0006;1;OP02;CON03;F2
FR*W75*EVP*0010*0001;48.86781;2.34525;trottoir;7/7-24/24;FR*W75*PVP*0010;1;OP02;CON03;F2
FR*W75*EVP*0012*0004;48.8653769;2.3573678;trottoir;7/7-24/24;FR*W75*PVP*0012;1;OP02;CON03;F2
FR*W75*EVP*0015*0002;48.8623505;2.3648513;chaussée;7/7-24/24;FR*W75*PVP*0015;1;OP02;CON03;F2
FR*W75*EVP*0016*0003;48.855842;2.354055;trottoir;7/7-24/24;FR*W75*PVP*0016;1;OP02;CON03;F2
FR*W75*EVP*0016*0005;48.855842;2.354055;trottoir;7/7-24/24;FR*W75*PVP*0016;1;OP02;CON04;F2
FR*W75*EVP*0025*0004;48.8420054;2.3430684;trottoir;7/7-24/24;FR*W75*PVP*0025;1;OP02;CON03;F2
FR*W75*EVP*0026*0003;48.8452566;2.3548335;trottoir;7/7-24/24;FR*W75*PVP*0026;1;OP02;CON03;F2
FR*W75*EVP*0033*0001;48.84189;2.333149;chaussée;7/7-24/24;FR*W75*PVP*0033;1;OP02;CON03;F2
FR*W75*EVP*0036*0005;48.8524509;2.3314662;trottoir;7/7-24/24;FR*W75*PVP*0036;1;OP02;CON03;F2
FR*W75*EVP*0038*0004;48.85807;2.299582;trottoir;7/7-24/24;FR*W75*PVP*0038;1;OP02;CON03;F2
FR*W75*EVP*0055*0005;48.8778333;2.310832;trottoir;7/7-24/24;FR*W75*PVP*0055;1;OP02;CON03;F2
FR*W75*EVP*0064*0001;48.8753135;2.332521;chaussée;7/7-24/24;FR*W75*PVP*0064;1;OP02;CON03;F2
FR*W75*EVP*0070*0005;48.87565;2.372715;chaussée;7/7-24/24;FR*W75*PVP*0070;1;OP02;CON04;F2
FR*W75*EVP*0075*0002;48.8801236;2.3509617;chaussée;7/7-24/24;FR*W75*PVP*0075;1;OP02;CON03;F2
FR*W75*EVP*0079*0002;48.87179;2.372482;mixte;7/7-24/24;FR*W75*PVP*0079;1;OP02;CON03;F2
FR*W75*EVP*0084*0002;48.8553267;2.3783382;trottoir;7/7-24/24;FR*W75*PVP*0084;1;OP02;CON03;F2
FR*W75*EVP*0084*0006;48.8553267;2.3783382;trottoir;7/7-24/24;FR*W75*PVP*0084;1;OP02;CON03;F2
FR*W75*EVP*0089*0003;48.8640621;2.3713985;trottoir;7/7-24/24;FR*W75*PVP*0089;1;OP02;CON03;F2
FR*W75*EVP*0090*0001;48.84837;2.367915;trottoir;7/7-24/24;FR*W75*PVP*0090;1;OP02;CON03;F2
FR*W75*EVP*0091*0002;48.8458586;2.3748769;trottoir;7/7-24/24;FR*W75*PVP*0091;1;OP02;CON03;F2
FR*W75*EVP*0097*0006;48.8406851;2.400428;trottoir;7/7-24/24;FR*W75*PVP*0097;1;OP02;CON04;F2
FR*W75*EVP*0099*0002;48.8355193;2.3850356;trottoir;7/7-24/24;FR*W75*PVP*0099;1;OP02;CON03;F2
FR*W75*EVP*0106*0003;48.8310493;2.3460584;trottoir;7/7-24/24;FR*W75*PVP*0106;1;OP02;CON03;F2
FR*W75*EVP*0107*0001;48.8204223;2.3512076;mixte;7/7-24/24;FR*W75*PVP*0107;1;OP02;CON03;F2
FR*W75*EVP*0115*0002;48.83171;2.379246;chaussée;7/7-24/24;FR*W75*PVP*0115;1;OP02;CON03;F2
FR*W75*EVP*0116*0002;48.8231521;2.3753988;trottoir;7/7-24/24;FR*W75*PVP*0116;1;OP02;CON03;F2
FR*W75*EVP*0119*0002;48.8348549;2.3297831;trottoir;7/7-24/24;FR*W75*PVP*0119;1;OP02;CON03;F2
FR*W75*EVP*0121*0001;48.8318566;2.3202972;chaussée;7/7-24/24;FR*W75*PVP*0121;1;OP02;CON03;F2
FR*W75*EVP*0126*0003;48.8367951;2.3186569;trottoir;7/7-24/24;FR*W75*PVP*0126;1;OP02;CON03;F2
FR*W75*EVP*0126*0005;48.8367951;2.3186569;trottoir;7/7-24/24;FR*W75*PVP*0126;1;OP02;CON04;F2
FR*W75*EVP*0128*0005;48.8230593;2.322823;trottoir;7/7-24/24;FR*W75*PVP*0128;1;OP02;CON03;F2
FR*W75*EVP*0130*0001;48.8483434;2.3010296;mixte;7/7-24/24;FR*W75*PVP*0130;1;OP02;CON03;F2
FR*W75*EVP*0136*0004;48.83731;2.278682;trottoir;7/7-24/24;FR*W75*PVP*0136;1;OP02;CON03;F2
FR*W75*EVP*0136*0006;48.83731;2.278682;trottoir;7/7-24/24;FR*W75*PVP*0136;1;OP02;CON04;F2
FR*W75*EVP*0144*0002;48.8478735;2.2847016;chaussée;7/7-24/24;FR*W75*PVP*0144;1;OP02;CON03;F2
FR*W75*EVP*0154*0002;48.8658188;2.2762194;mixte;7/7-24/24;FR*W75*PVP*0154;1;OP02;CON03;F2
FR*W75*EVP*0155*0003;48.8585701;2.2851211;mixte;7/7-24/24;FR*W75*PVP*0155;1;OP02;CON03;F2
FR*W75*EVP*0184*0004;48.88608;2.359072;chaussée;7/7-24/24;FR*W75*PVP*0184;1;OP02;CON03;F2
FR*W75*EVP*0200*0005;48.8738701;2.3864659;trottoir;7/7-24/24;FR*W75*PVP*0200;1;OP02;CON04;F2
FR*W75*EVP*0212*0002;48.830601;2.295769;trottoir;7/7-24/24;FR*W75*PVP*0212;1;OP02;CON03;F2
FR*W75*EVP*0219*0006;48.864292;2.280444;trottoir;7/7-24/24;FR*W75*PVP*0219;1;OP02;CON03;F2
FR*W75*EVP*0221*0005;48.8828511;2.3429887;trottoir;7/7-24/24;FR*W75*PVP*0221;1;OP02;CON03;F2
FR*W75*EVP*0222*0001;48.839411;2.351419;chaussée;7/7-24/24;FR*W75*PVP*0222;1;OP02;CON04;F2
FR*W75*EVP*0225*0003;48.8867348;2.2955406;mixte;7/7-24/24;FR*W75*PVP*0225;1;OP02;CON03;F2
FR*W75*EVP*0226*0004;48.8612923;2.28423;trottoir;7/7-24/24;FR*W75*PVP*0226;1;OP02;CON03;F2
FR*X75*EVP*0001*0009;48.850164;2.315048;trottoir;7/7-24/24;FR*X75*PVP*0009;1;OP03;CON05;F3
FR*V75*EBELI*34*1*1;48.852079;2.331382;trottoir;7/7-24/24;FR*V75*EBELI*34;1;OP01;CON01;F1
FR*V75*EBELI*4*1*2;48.871465;2.289894;trottoir;7/7-24/24;FR*V75*EBELI*4;1;OP01;CON02;F1
FR*V75*EBELI*41*1*1;48.869369;2.303269;trottoir;7/7-24/24;FR*V75*EBELI*41;1;OP01;CON01;F1
FR*V75*EBELI*42*1*1;48.875853;2.309542;trottoir;7/7-24/24;FR*V75*EBELI*42;1;OP01;CON01;F1
FR*V75*EBELI*53*1*1;48.83571;2.286912;trottoir;7/7-24/24;FR*V75*EBELI*53;1;OP01;CON01;F1
FR*V75*EBELI*58*1*3;48.879653;2.302442;trottoir;7/7-24/24;FR*V75*EBELI*58;1;OP01;CON01;F1
FR*V75*EBELI*59*1*2;48.883283;2.286938;trottoir;7/7-24/24;FR*V75*EBELI*59;1;OP01;CON02;F1
FR*V75*EBELI*65*1*1;48.84824;2.339865;trottoir;7/7-24/24;FR*V75*EBELI*65;1;OP01;CON01;F1
FR*V75*EBELI*67*1*2;48.878801;2.368851;trottoir;7/7-24/24;FR*V75*EBELI*67;1;OP01;CON02;F1
FR*V75*EBELI*7*1*2;48.8534452;2.3868802;trottoir;7/7-24/24;FR*V75*EBELI*7;1;OP01;CON02;F1
FR*V75*EBELI*71*1*2;48.826505;2.343366;trottoir;7/7-24/24;FR*V75*EBELI*71;1;OP01;CON02;F1
FR*V75*EBELI*77*1*1;48.837057;2.259932;trottoir;7/7-24/24;FR*V75*EBELI*77;1;OP01;CON01;F1
FR*V75*EBELI*82*1*2;48.889013;2.371768;trottoir;7/7-24/24;FR*V75*EBELI*82;1;OP01;CON02;F1
FR*V75*EBELI*87*1*3;48.865097;2.36554;trottoir;7/7-24/24;FR*V75*EBELI*87;1;OP01;CON01;F1
FR*V75*EBELI*92*1*1;48.841664;2.286931;trottoir;7/7-24/24;FR*V75*EBELI*92;1;OP01;CON01;F1
FR*V75*EBELI*95*1*2;48.8685104;2.2954692;trottoir;7/7-24/24;FR*V75*EBELI*95;1;OP01;CON02;F1
FR*V75*EVP*0088*0259;48.8932467;2.3407056;trottoir;7/7-24/24;FR*V75*PVP*0088;1;OP01;CON01;F1
FR*W75*EVP*0001*0001;48.8648594;2.3329713;trottoir;7/7-24/24;FR*W75*PVP*0001;1;OP02;CON03;F2
FR*W75*EVP*0002*0005;48.85971;2.34024;trottoir;7/7-24/24;FR*W75*PVP*0002;1;OP02;CON04;F2
FR*W75*EVP*0006*0001;48.86502;2.344388;trottoir;7/7-24/24;FR*W75*PVP*0006;1;OP02;CON03;F2
FR*W75*EVP*0008*0004;48.8704209;2.3454538;chaussée;7/7-24/24;FR*W75*PVP*0008;1;OP02;CON03;F2
FR*W75*EVP*0022*0001;48.8513879;2.3472476;trottoir;7/7-24/24;FR*W75*PVP*0022;1;OP02;CON03;F2
FR*W75*EVP*0024*0004;48.8499024;2.3444286;trottoir;7/7-24/24;FR*W75*PVP*0024;1;OP02;CON03;F2
FR*W75*EVP*0027*0001;48.8444276;2.3522773;trottoir;7/7-24/24;FR*W75*PVP*0027;1;OP02;CON03;F2
FR*W75*EVP*0027*0004;48.8444276;2.3522773;trottoir;7/7-24/24;FR*W75*PVP*0027;1;OP02;CON03;F2
FR*W75*EVP*0029*0002;48.8415;2.338973;trottoir;7/7-24/24;FR*W75*PVP*0029;1;OP02;CON03;F2
FR*W75*EVP*0037*0001;48.85273;2.335816;trottoir;7/7-24/24;FR*W75*PVP*0037;1;OP02;CON03;F2
FR*W75*EVP*0037*0002;48.85273;2.335816;trottoir;7/7-24/24;FR*W75*PVP*0037;1;OP02;CON03;F2
FR*W75*EVP*0038*0003;48.85807;2.299582;trottoir;7/7-24/24;FR*W75*PVP*0038;1;OP02;CON03;F2
FR*W75*EVP*0039*0001;48.8512827;2.3129161;chaussée;7/7-24/24;FR*W75*PVP*0039;1;OP02;CON03;F2
FR*W75*EVP*0040*0004;48.85806;2.310588;trottoir;7/7-24/24;FR*W75*PVP*0040;1;OP02;CON03;F2
FR*W75*EVP*0047*0001;48.87593;2.314194;trottoir;7/7-24/24;FR*W75*PVP*0047;1;OP02;CON03;F2
FR*W75*EVP*0048*0002;48.8657733;2.3084191;chaussée;7/7-24/24;FR*W75*PVP*0048;1;OP02;CON03;F2
FR*W75*EVP*0054*0001;48.878351;2.3044935;trottoir;7/7-24/24;FR*W75*PVP*0054;1;OP02;CON03;F2
FR*W75*EVP*0057*0003;48.87236;2.326167;trottoir;7/7-24/24;FR*W75*PVP*0057;1;OP02;CON03;F2
FR*W75*EVP*0058*0001;48.8682112;2.3046348;trottoir;7/7-24/24;FR*W75*PVP*0058;1;OP02;CON04;F2
FR*W75*EVP*0058*0004;48.8682112;2.3046348;trottoir;7/7-24/24;FR*W75*PVP*0058;1;OP02;CON03;F2
FR*W75*EVP*0060*0001;48.86972;2.326691;chaussée;7/7-24/24;FR*W75*PVP*0060;1;OP02;CON03;F2
FR*W75*EVP*0060*0004;48.86972;2.326691;chaussée;7/7-24/24;FR*W75*PVP*0060;1;OP02;CON03;F2
FR*W75*EVP*0063*0006;48.8735894;2.3466528;chaussée;7/7-24/24;FR*W75*PVP*0063;1;OP02;CON04;F2
FR*W75*EVP*0064*0005;48.8753135;2.332521;chaussée;7/7-24/24;FR*W75*PVP*0064;1;OP02;CON04;F2
FR*W75*EVP*0072*0004;48.8814921;2.3629571;trottoir;7/7-24/24;FR*W75*PVP*0072;1;OP02;CON03;F2
FR*W75*EVP*0074*0002;48.87081;2.354076;trottoir;7/7-24/24;FR*W75*PVP*0074;1;OP02;CON03;F2
FR*W75*EVP*0083*0002;48.8690795;2.371679;trottoir;7/7-24/24;FR*W75*PVP*0083;1;OP02;CON03;F2
FR*W75*EVP*0085*0001;48.86661;2.36784;trottoir;7/7-24/24;FR*W75*PVP*0085;1;OP02;CON04;F2
FR*W75*EVP*0094*0005;48.8334137;2.388111;trottoir;7/7-24/24;FR*W75*PVP*0094;1;OP02;CON03;F2
FR*W75*EVP*0098*0003;48.8351899;2.4002905;trottoir;7/7-24/24;FR*W75*PVP*0098;1;OP02;CON03;F2
